option_id,service_id,parent_option_id,option_type,option_name,option_label,option_value,price_modifier,min_value,max_value,default_value,is_required,display_order,is_active,created_at,updated_at
871,54,869,checkbox,steps_3,Step #2 Find 12 Vex Convergences,3,31.00,,,,0,3,1,2025-08-24 21:09:17,2025-08-24 21:09:17
872,54,,checkbox,choose_extras,Choose Extras,,0.00,,,,0,4,1,2025-08-24 21:09:18,2025-08-24 21:09:18
873,54,872,checkbox,choose_extras_1,Selfplay (Sherpa),1,12.50,,,,0,5,1,2025-08-24 21:09:18,2025-08-24 21:09:18
874,55,,radio,completion_type,Completion Type,,0.00,,,,1,1,1,2025-08-24 21:09:32,2025-08-24 21:09:32
875,55,874,radio,completion_type_normal,Normal,1,12.00,,,1,0,2,1,2025-08-24 21:09:32,2025-08-24 21:09:32
876,55,,checkbox,feats,Feats,,0.00,,,,0,3,1,2025-08-24 21:09:32,2025-08-24 21:09:32
877,55,876,checkbox,feats_3,Phase Race,3,4.00,,,,0,4,1,2025-08-24 21:09:32,2025-08-24 21:09:32
878,55,876,checkbox,feats_1,Cutthorat Combat,1,5.00,,,,0,5,1,2025-08-24 21:09:32,2025-08-24 21:09:32
879,55,876,checkbox,feats_2,Battalions,2,4.00,,,,0,6,1,2025-08-24 21:09:32,2025-08-24 21:09:32
880,55,876,checkbox,feats_4,Token Limit,4,4.00,,,,0,7,1,2025-08-24 21:09:32,2025-08-24 21:09:32
881,55,,checkbox,choose_extras,Choose Extras,,0.00,,,,0,8,1,2025-08-24 21:09:32,2025-08-24 21:09:32
882,55,881,checkbox,choose_extras_14,I have the last boss checkpoint,14,0.00,,,,0,9,1,2025-08-24 21:09:32,2025-08-24 21:09:32
883,55,881,checkbox,choose_extras_5,Selfplay (Sherpa),5,6.50,,,,0,10,1,2025-08-24 21:09:32,2025-08-24 21:09:32
884,56,,checkbox,additional_options,Additional Options,,0.00,,,,0,1,1,2025-08-24 21:09:46,2025-08-24 21:09:46
885,56,884,checkbox,additional_options_2,Helmet,2,16.00,,,,0,2,1,2025-08-24 21:09:46,2025-08-24 21:09:46
886,56,884,checkbox,additional_options_3,Gauntlets,3,16.00,,,,0,3,1,2025-08-24 21:09:46,2025-08-24 21:09:46
887,56,884,checkbox,additional_options_4,Chest Armor,4,16.00,,,,0,4,1,2025-08-24 21:09:46,2025-08-24 21:09:46
888,56,884,checkbox,additional_options_5,Leg Armor,5,16.00,,,,0,5,1,2025-08-24 21:09:46,2025-08-24 21:09:46
889,56,884,checkbox,additional_options_6,Class Item,6,16.00,,,,0,6,1,2025-08-24 21:09:46,2025-08-24 21:09:46
890,57,,radio,completion_type,Completion Type,,0.00,,,,1,1,1,2025-08-24 21:10:20,2025-08-24 21:10:20
891,57,890,radio,completion_type_full_completion,Full Completion,1,8.00,,,,0,2,1,2025-08-24 21:10:20,2025-08-24 21:10:20
892,57,890,radio,completion_type_the_witness_only,The Witness Only,2,4.00,,,,0,3,1,2025-08-24 21:10:20,2025-08-24 21:10:20
893,57,890,radio,completion_type_master_completion,Master Completion,3,17.00,,,,0,4,1,2025-08-24 21:10:20,2025-08-24 21:10:20
894,57,890,radio,completion_type_flawless_completion,Flawless Completion,4,134.00,,,4,0,5,1,2025-08-24 21:10:20,2025-08-24 21:10:20
895,57,,dropdown,buy_red-border_weapon,Buy Red-Border Weapon,,0.00,,,,1,6,1,2025-08-24 21:10:21,2025-08-24 21:10:21
896,57,895,dropdown,buy_red-border_weapon_8,Not Needed,8,0.00,,,,0,7,1,2025-08-24 21:10:21,2025-08-24 21:10:21
897,57,895,dropdown,buy_red-border_weapon_4,Nullify Pulse Rifle,4,0.00,,,,0,8,1,2025-08-24 21:10:21,2025-08-24 21:10:21
898,57,895,dropdown,buy_red-border_weapon_12,Imminence SMG,12,0.00,,,,0,9,1,2025-08-24 21:10:21,2025-08-24 21:10:21
899,57,895,dropdown,buy_red-border_weapon_11,Non-Denouement Bow,11,0.00,,,,0,10,1,2025-08-24 21:10:21,2025-08-24 21:10:21
900,57,895,dropdown,buy_red-border_weapon_10001,Critical Anomaly Sniper Rifle,10001,0.00,,,,0,11,1,2025-08-24 21:10:21,2025-08-24 21:10:21
901,57,895,dropdown,buy_red-border_weapon_10002,Forthcoming Deviance Glaive,10002,0.00,,,,0,12,1,2025-08-24 21:10:21,2025-08-24 21:10:21
902,57,895,dropdown,buy_red-border_weapon_10003,Summum Bonum Sword,10003,0.00,,,,0,13,1,2025-08-24 21:10:21,2025-08-24 21:10:21
903,57,,checkbox,additional_options,Additional Options,,0.00,,,,0,14,1,2025-08-24 21:10:21,2025-08-24 21:10:21
904,57,903,checkbox,additional_options_0,Secret Chests,0,4.00,,,,0,15,1,2025-08-24 21:10:21,2025-08-24 21:10:21
905,57,903,checkbox,additional_options_1,Deepsight Chest,1,5.00,,,,0,16,1,2025-08-24 21:10:21,2025-08-24 21:10:21
906,57,903,checkbox,additional_options_5,Weekly Challenge,5,7.00,,,,0,17,1,2025-08-24 21:10:21,2025-08-24 21:10:21
907,57,903,checkbox,additional_options_4,Selfplay (Sherpa),4,4.45,,,,0,18,1,2025-08-24 21:10:21,2025-08-24 21:10:21
908,57,,checkbox,choose_extras,Choose Extras,,0.00,,,,0,19,1,2025-08-24 21:10:21,2025-08-24 21:10:21
909,57,908,checkbox,choose_extras_1,Euphony Exotic Guaranteed,1,63.00,,,,0,20,1,2025-08-24 21:10:21,2025-08-24 21:10:21
910,58,,checkbox,choose_extras,Choose Extras,,0.00,,,,0,1,1,2025-08-24 21:10:35,2025-08-24 21:10:35
911,58,910,checkbox,choose_extras_10001,Selfplay,10001,30.00,,,,0,2,1,2025-08-24 21:10:35,2025-08-24 21:10:35
912,58,910,checkbox,choose_extras_10000,Contest Team,10000,24.00,,,,0,3,1,2025-08-24 21:10:35,2025-08-24 21:10:35
913,59,,checkbox,choose_extras,Choose Extras,,0.00,,,,0,1,1,2025-08-24 21:10:49,2025-08-24 21:10:49
914,59,913,checkbox,choose_extras_5,Selfplay (Sherpa),5,67.50,,,,0,2,1,2025-08-24 21:10:49,2025-08-24 21:10:49
915,59,913,checkbox,choose_extras_10000,Contest Team,10000,54.00,,,,0,3,1,2025-08-24 21:10:49,2025-08-24 21:10:49
916,59,913,checkbox,choose_extras_1,Euphony Exotic Guaranteed,1,63.00,,,,0,4,1,2025-08-24 21:10:49,2025-08-24 21:10:49
917,60,,radio,difficulty,Difficulty,,0.00,,,,1,1,1,2025-08-24 21:11:02,2025-08-24 21:11:02
918,60,917,radio,difficulty_guaranteed_exotic,Guaranteed Exotic,1,63.00,,,,0,2,1,2025-08-24 21:11:02,2025-08-24 21:11:02
919,60,917,radio,difficulty_attempts_to_get_the_exotic,Attempts to get the Exotic,2,0.00,,,2,0,3,1,2025-08-24 21:11:02,2025-08-24 21:11:02
920,60,,checkbox,choose_extras,Choose Extras,,0.00,,,,0,4,1,2025-08-24 21:11:03,2025-08-24 21:11:03
921,60,920,checkbox,choose_extras_1,Selfplay (Sherpa),1,63.99,,,,0,5,1,2025-08-24 21:11:03,2025-08-24 21:11:03
922,60,919,radio,last_boss_kills,Last Boss Kills,,0.00,,,,1,6,1,2025-08-24 21:11:09,2025-08-24 21:11:09
923,60,922,radio,last_boss_kills_1_kill,1 Kill,1,5.00,,,,0,7,1,2025-08-24 21:11:09,2025-08-24 21:11:09
924,60,922,radio,last_boss_kills_2_kills,2 Kills,2,9.00,,,,0,8,1,2025-08-24 21:11:09,2025-08-24 21:11:09
925,60,922,radio,last_boss_kills_3_kills,3 Kills,3,14.00,,,3,0,9,1,2025-08-24 21:11:09,2025-08-24 21:11:09
926,60,919,checkbox,choose_extras,Choose Extras,,0.00,,,,0,10,1,2025-08-24 21:11:10,2025-08-24 21:11:10
927,60,926,checkbox,choose_extras_1,Selfplay (Sherpa),1,5.99,,,,0,11,1,2025-08-24 21:11:10,2025-08-24 21:11:10
928,61,,radio,difficulty,Difficulty,,0.00,,,,1,1,1,2025-08-24 21:11:25,2025-08-24 21:11:25
929,61,928,radio,difficulty_specific_triumphs,Specific Triumphs,1,0.00,,,,0,2,1,2025-08-24 21:11:25,2025-08-24 21:11:25
930,61,928,radio,difficulty_full_title_40_discount_,Full Title (-40% Discount),2,174.00,,,2,0,3,1,2025-08-24 21:11:25,2025-08-24 21:11:25
931,61,,checkbox,additional_options,Additional Options,,0.00,,,,0,4,1,2025-08-24 21:11:25,2025-08-24 21:11:25
932,61,931,checkbox,additional_options_17,Master Salvation's Edge,17,17.00,,,,0,5,1,2025-08-24 21:11:25,2025-08-24 21:11:25
933,61,931,checkbox,additional_options_16,"Once More, Together",16,14.00,,,,0,6,1,2025-08-24 21:11:25,2025-08-24 21:11:25
934,61,931,checkbox,additional_options_14,Unified Front,14,17.00,,,,0,7,1,2025-08-24 21:11:25,2025-08-24 21:11:25
935,61,931,checkbox,additional_options_13,Electrostatic Force,13,14.00,,,,0,8,1,2025-08-24 21:11:25,2025-08-24 21:11:25
936,61,931,checkbox,additional_options_12,Scorched Grasp,12,14.00,,,,0,9,1,2025-08-24 21:11:25,2025-08-24 21:11:25
937,61,931,checkbox,additional_options_11,Endless Abyss,11,14.00,,,,0,10,1,2025-08-24 21:11:25,2025-08-24 21:11:25
938,61,931,checkbox,additional_options_10,Kaleidoscopic,10,14.00,,,,0,11,1,2025-08-24 21:11:25,2025-08-24 21:11:25
939,61,931,checkbox,additional_options_9,Fragmented Truths,9,14.00,,,,0,12,1,2025-08-24 21:11:25,2025-08-24 21:11:25
940,61,931,checkbox,additional_options_8,Scenic Route,8,9.00,,,,0,13,1,2025-08-24 21:11:25,2025-08-24 21:11:25
941,61,931,checkbox,additional_options_0,Touch and Go,0,11.00,,,,0,14,1,2025-08-24 21:11:25,2025-08-24 21:11:25
942,61,931,checkbox,additional_options_1,At Capacity,1,9.00,,,,0,15,1,2025-08-24 21:11:25,2025-08-24 21:11:25
943,61,931,checkbox,additional_options_2,Changing Tactics,2,11.00,,,,0,16,1,2025-08-24 21:11:25,2025-08-24 21:11:25
944,61,931,checkbox,additional_options_3,Balanced Diet,3,9.00,,,,0,17,1,2025-08-24 21:11:25,2025-08-24 21:11:25
945,61,931,checkbox,additional_options_4,Singular Torment,4,11.00,,,,0,18,1,2025-08-24 21:11:25,2025-08-24 21:11:25
946,61,931,checkbox,additional_options_5,Varied Geometry,5,9.00,,,,0,19,1,2025-08-24 21:11:25,2025-08-24 21:11:25
947,61,931,checkbox,additional_options_6,Equal Distribution,6,11.00,,,,0,20,1,2025-08-24 21:11:25,2025-08-24 21:11:25
948,61,931,checkbox,additional_options_7,Coordinated Efforts,7,9.00,,,,0,21,1,2025-08-24 21:11:25,2025-08-24 21:11:25
949,61,931,checkbox,additional_options_18,Careful Calculation,18,11.00,,,,0,22,1,2025-08-24 21:11:25,2025-08-24 21:11:25
950,61,931,checkbox,additional_options_19,Ignited Light,19,54.00,,,,0,23,1,2025-08-24 21:11:25,2025-08-24 21:11:25
951,61,931,checkbox,additional_options_20,Lore Books,20,14.00,,,,0,24,1,2025-08-24 21:11:25,2025-08-24 21:11:25
952,61,,checkbox,choose_extras,Choose Extras,,0.00,,,,0,25,1,2025-08-24 21:11:27,2025-08-24 21:11:27
953,61,952,checkbox,choose_extras_10000,Contest Team,10000,0.36,,,,0,26,1,2025-08-24 21:11:27,2025-08-24 21:11:27
954,61,952,checkbox,choose_extras_2,Selfplay (Sherpa),2,0.45,,,,0,27,1,2025-08-24 21:11:27,2025-08-24 21:11:27
955,61,930,checkbox,choose_extras,Choose Extras,,0.00,,,,0,28,1,2025-08-24 21:11:36,2025-08-24 21:11:36
956,61,955,checkbox,choose_extras_10000,Contest Team,10000,69.96,,,,0,29,1,2025-08-24 21:11:36,2025-08-24 21:11:36
957,61,955,checkbox,choose_extras_2,Selfplay (Sherpa),2,87.45,,,,0,30,1,2025-08-24 21:11:36,2025-08-24 21:11:36
958,62,,radio,completion_type,Completion Type,,0.00,,,,1,1,1,2025-08-24 21:11:54,2025-08-24 21:11:54
959,62,958,radio,completion_type_full_master_completion,Full Master Completion,1,17.00,,,,0,2,1,2025-08-24 21:11:54,2025-08-24 21:11:54
960,62,958,radio,completion_type_only_the_witness_kill,Only The Witness Kill,2,6.00,,,,0,3,1,2025-08-24 21:11:54,2025-08-24 21:11:54
961,62,958,radio,completion_type_only_the_weekly_challenge,Only The Weekly Challenge,3,8.00,,,3,0,4,1,2025-08-24 21:11:54,2025-08-24 21:11:54
962,62,,dropdown,buy_adept_for_spoils,Buy Adept for Spoils,,0.00,,,,1,5,1,2025-08-24 21:11:55,2025-08-24 21:11:55
963,62,962,dropdown,buy_adept_for_spoils_9,Not Needed,9,0.00,,,,0,6,1,2025-08-24 21:11:55,2025-08-24 21:11:55
964,62,962,dropdown,buy_adept_for_spoils_10,Nullify (Adept) Pulse Rifle,10,0.00,,,,0,7,1,2025-08-24 21:11:55,2025-08-24 21:11:55
965,62,962,dropdown,buy_adept_for_spoils_11,Imminence (Adept) SMG,11,0.00,,,,0,8,1,2025-08-24 21:11:55,2025-08-24 21:11:55
966,62,962,dropdown,buy_adept_for_spoils_12,Non-Denouement (Adept) Bow,12,0.00,,,,0,9,1,2025-08-24 21:11:55,2025-08-24 21:11:55
967,62,962,dropdown,buy_adept_for_spoils_13,Critical Anomaly (Adept) Sniper Rifle,13,0.00,,,,0,10,1,2025-08-24 21:11:55,2025-08-24 21:11:55
968,62,962,dropdown,buy_adept_for_spoils_15,Summum Bonum (Adept) Sword,15,0.00,,,,0,11,1,2025-08-24 21:11:55,2025-08-24 21:11:55
969,62,962,dropdown,buy_adept_for_spoils_14,Forthcoming Deviance (Adept) Glaive,14,0.00,,,,0,12,1,2025-08-24 21:11:55,2025-08-24 21:11:55
970,62,,checkbox,additional_options,Additional Options,,0.00,,,,0,13,1,2025-08-24 21:11:55,2025-08-24 21:11:55
971,62,970,checkbox,additional_options_0,Secret Chests + Deepsight Chest,0,9.00,,,,0,14,1,2025-08-24 21:11:55,2025-08-24 21:11:55
972,62,970,checkbox,additional_options_3,Add Weekly Challenge + Adept Weapon,3,6.00,,,,0,15,1,2025-08-24 21:11:55,2025-08-24 21:11:55
973,62,970,checkbox,additional_options_8,Selfplay (Sherpa),8,8.95,,,,0,16,1,2025-08-24 21:11:55,2025-08-24 21:11:55
974,62,,checkbox,choose_extras,Choose Extras,,0.00,,,,0,17,1,2025-08-24 21:11:55,2025-08-24 21:11:55
975,62,974,checkbox,choose_extras_10000,Contest Team,10000,7.16,,,,0,18,1,2025-08-24 21:11:55,2025-08-24 21:11:55
976,62,974,checkbox,choose_extras_1,Euphony Exotic Guaranteed,1,63.00,,,,0,19,1,2025-08-24 21:11:55,2025-08-24 21:11:55
977,63,,slider,random_rolls,Random Rolls,,0.00,,,,1,1,1,2025-08-24 21:12:20,2025-08-24 21:12:20
978,63,977,slider,random_rolls_value,Random Rolls,1,0.00,1,25,1,1,2,1,2025-08-24 21:12:20,2025-08-24 21:12:20
979,63,,radio,difficulty,Difficulty,,0.00,,,,1,3,1,2025-08-24 21:12:20,2025-08-24 21:12:20
980,63,979,radio,difficulty_roll_with_random_perks,Roll with Random Perks,1,0.00,,,,0,4,1,2025-08-24 21:12:20,2025-08-24 21:12:20
981,63,979,radio,difficulty_crafting_pattern_unlock,Crafting Pattern Unlock,4,0.00,,,4,0,5,1,2025-08-24 21:12:20,2025-08-24 21:12:20
982,63,,radio,collection,Collection,,0.00,,,,1,6,1,2025-08-24 21:12:20,2025-08-24 21:12:20
983,63,982,radio,collection_i_ve_unlocked_this_weapon_in_collection,I've unlocked this weapon in Collection,10001,0.00,,,,0,7,1,2025-08-24 21:12:20,2025-08-24 21:12:20
984,63,982,radio,collection_i_need_to_unlock_this_weapon_in_collection,I need to unlock this weapon in Collection,10002,2.80,,,,0,8,1,2025-08-24 21:12:20,2025-08-24 21:12:20
985,63,981,slider,deepsight_rolls,Deepsight Rolls,,0.00,,,,1,9,1,2025-08-24 21:12:26,2025-08-24 21:12:26
986,63,985,slider,deepsight_rolls_value,Deepsight Rolls,1,0.00,1,5,1,1,10,1,2025-08-24 21:12:26,2025-08-24 21:12:26
987,64,,slider,random_rolls,Random Rolls,,0.00,,,,1,1,1,2025-08-24 21:12:40,2025-08-24 21:12:40
988,64,987,slider,random_rolls_value,Random Rolls,1,0.00,1,25,1,1,2,1,2025-08-24 21:12:40,2025-08-24 21:12:40
989,64,,radio,difficulty,Difficulty,,0.00,,,,1,3,1,2025-08-24 21:12:41,2025-08-24 21:12:41
990,64,989,radio,difficulty_roll_with_random_perks,Roll with Random Perks,1,0.00,,,,0,4,1,2025-08-24 21:12:41,2025-08-24 21:12:41
991,64,989,radio,difficulty_crafting_pattern_unlock,Crafting Pattern Unlock,4,0.00,,,4,0,5,1,2025-08-24 21:12:41,2025-08-24 21:12:41
992,64,,radio,collection,Collection,,0.00,,,,1,6,1,2025-08-24 21:12:41,2025-08-24 21:12:41
993,64,992,radio,collection_i_ve_unlocked_this_weapon_in_collection,I've unlocked this weapon in Collection,10001,0.00,,,,0,7,1,2025-08-24 21:12:41,2025-08-24 21:12:41
994,64,992,radio,collection_i_need_to_unlock_this_weapon_in_collection,I need to unlock this weapon in Collection,10002,2.80,,,10002,0,8,1,2025-08-24 21:12:41,2025-08-24 21:12:41
995,64,991,slider,deepsight_rolls,Deepsight Rolls,,0.00,,,,1,9,1,2025-08-24 21:12:47,2025-08-24 21:12:47
996,64,995,slider,deepsight_rolls_value,Deepsight Rolls,1,0.00,1,5,1,1,10,1,2025-08-24 21:12:47,2025-08-24 21:12:47
997,65,,slider,random_rolls,Random Rolls,,0.00,,,,1,1,1,2025-08-24 21:13:01,2025-08-24 21:13:01
998,65,997,slider,random_rolls_value,Random Rolls,1,0.00,1,25,1,1,2,1,2025-08-24 21:13:01,2025-08-24 21:13:01
999,65,,radio,difficulty,Difficulty,,0.00,,,,1,3,1,2025-08-24 21:13:01,2025-08-24 21:13:01
1000,65,999,radio,difficulty_roll_with_random_perks,Roll with Random Perks,1,0.00,,,,0,4,1,2025-08-24 21:13:01,2025-08-24 21:13:01
1001,65,999,radio,difficulty_crafting_pattern_unlock,Crafting Pattern Unlock,4,0.00,,,4,0,5,1,2025-08-24 21:13:01,2025-08-24 21:13:01
1002,65,,radio,collection,Collection,,0.00,,,,1,6,1,2025-08-24 21:13:01,2025-08-24 21:13:01
1003,65,1002,radio,collection_i_ve_unlocked_this_weapon_in_collection,I've unlocked this weapon in Collection,10001,0.00,,,,0,7,1,2025-08-24 21:13:01,2025-08-24 21:13:01
1004,65,1002,radio,collection_i_need_to_unlock_this_weapon_in_collection,I need to unlock this weapon in Collection,10002,0.00,,,10002,0,8,1,2025-08-24 21:13:01,2025-08-24 21:13:01
1005,65,1001,slider,deepsight_rolls,Deepsight Rolls,,0.00,,,,1,9,1,2025-08-24 21:13:07,2025-08-24 21:13:07
1006,65,1005,slider,deepsight_rolls_value,Deepsight Rolls,1,0.00,1,5,1,1,10,1,2025-08-24 21:13:07,2025-08-24 21:13:07
1007,66,,slider,random_rolls,Random Rolls,,0.00,,,,1,1,1,2025-08-24 21:13:21,2025-08-24 21:13:21
1008,66,1007,slider,random_rolls_value,Random Rolls,1,0.00,1,25,1,1,2,1,2025-08-24 21:13:21,2025-08-24 21:13:21
1009,66,,radio,difficulty,Difficulty,,0.00,,,,1,3,1,2025-08-24 21:13:22,2025-08-24 21:13:22
1010,66,1009,radio,difficulty_roll_with_random_perks,Roll with Random Perks,1,0.00,,,,0,4,1,2025-08-24 21:13:22,2025-08-24 21:13:22
1011,66,1009,radio,difficulty_crafting_pattern_unlock,Crafting Pattern Unlock,4,0.00,,,4,0,5,1,2025-08-24 21:13:22,2025-08-24 21:13:22
1012,66,,radio,collection,Collection,,0.00,,,,1,6,1,2025-08-24 21:13:22,2025-08-24 21:13:22
1013,66,1012,radio,collection_i_ve_unlocked_this_weapon_in_collection,I've unlocked this weapon in Collection,10002,0.00,,,,0,7,1,2025-08-24 21:13:22,2025-08-24 21:13:22
1014,66,1012,radio,collection_i_need_to_unlock_this_weapon_in_collection,I need to unlock this weapon in Collection,10003,2.80,,,10003,0,8,1,2025-08-24 21:13:22,2025-08-24 21:13:22
1015,67,,slider,random_rolls,Random Rolls,,0.00,,,,1,1,1,2025-08-24 21:13:59,2025-08-24 21:13:59
1016,67,1015,slider,random_rolls_value,Random Rolls,1,0.00,1,25,1,1,2,1,2025-08-24 21:13:59,2025-08-24 21:13:59
1017,67,,radio,difficulty,Difficulty,,0.00,,,,1,3,1,2025-08-24 21:14:00,2025-08-24 21:14:00
1018,67,1017,radio,difficulty_roll_with_random_perks,Roll with Random Perks,1,0.00,,,,0,4,1,2025-08-24 21:14:00,2025-08-24 21:14:00
1019,67,1017,radio,difficulty_crafting_pattern_unlock,Crafting Pattern Unlock,4,0.00,,,4,0,5,1,2025-08-24 21:14:00,2025-08-24 21:14:00
1020,67,,radio,collection,Collection,,0.00,,,,1,6,1,2025-08-24 21:14:00,2025-08-24 21:14:00
1021,67,1020,radio,collection_i_ve_unlocked_this_weapon_in_collection,I've unlocked this weapon in Collection,10001,0.00,,,,0,7,1,2025-08-24 21:14:00,2025-08-24 21:14:00
1022,67,1020,radio,collection_i_need_to_unlock_this_weapon_in_collection,I need to unlock this weapon in Collection,10002,2.27,,,10002,0,8,1,2025-08-24 21:14:00,2025-08-24 21:14:00
1023,67,1019,slider,deepsight_rolls,Deepsight Rolls,,0.00,,,,1,9,1,2025-08-24 21:14:03,2025-08-24 21:14:03
1024,67,1023,slider,deepsight_rolls_value,Deepsight Rolls,1,0.00,1,5,1,1,10,1,2025-08-24 21:14:03,2025-08-24 21:14:03
1025,68,,slider,random_rolls,Random Rolls,,0.00,,,,1,1,1,2025-08-24 21:14:17,2025-08-24 21:14:17
1026,68,1025,slider,random_rolls_value,Random Rolls,1,0.00,1,25,1,1,2,1,2025-08-24 21:14:17,2025-08-24 21:14:17
1027,68,,radio,difficulty,Difficulty,,0.00,,,,1,3,1,2025-08-24 21:14:18,2025-08-24 21:14:18
1028,68,1027,radio,difficulty_roll_with_random_perks,Roll with Random Perks,1,0.00,,,,0,4,1,2025-08-24 21:14:18,2025-08-24 21:14:18
1029,68,1027,radio,difficulty_crafting_pattern_unlock,Crafting Pattern Unlock,4,0.00,,,4,0,5,1,2025-08-24 21:14:18,2025-08-24 21:14:18
1030,68,,radio,collection,Collection,,0.00,,,,1,6,1,2025-08-24 21:14:18,2025-08-24 21:14:18
1031,68,1030,radio,collection_i_ve_unlocked_this_weapon_in_collection,I've unlocked this weapon in Collection,10001,0.00,,,,0,7,1,2025-08-24 21:14:18,2025-08-24 21:14:18
1032,68,1030,radio,collection_i_need_to_unlock_this_weapon_in_collection,I need to unlock this weapon in Collection,10002,2.80,,,10002,0,8,1,2025-08-24 21:14:18,2025-08-24 21:14:18
1033,68,1029,slider,deepsight_rolls,Deepsight Rolls,,0.00,,,,1,9,1,2025-08-24 21:14:24,2025-08-24 21:14:24
1034,68,1033,slider,deepsight_rolls_value,Deepsight Rolls,1,0.00,1,5,1,1,10,1,2025-08-24 21:14:24,2025-08-24 21:14:24
1035,69,,checkbox,choose_extras,Choose Extras,,0.00,,,,0,1,1,2025-08-24 21:14:41,2025-08-24 21:14:41
1036,69,1035,checkbox,choose_extras_10000,Contest Team,10000,3.60,,,,0,2,1,2025-08-24 21:14:41,2025-08-24 21:14:41
1037,69,1035,checkbox,choose_extras_8,Euphony Exotic Guaranteed,8,63.00,,,,0,3,1,2025-08-24 21:14:41,2025-08-24 21:14:41
1038,69,1035,checkbox,choose_extras_6,Selfplay (Sherpa),6,4.50,,,,0,4,1,2025-08-24 21:14:41,2025-08-24 21:14:41
1039,70,,dropdown,buy_red_border_weapon,Buy Red Border Weapon,,0.00,,,,1,1,1,2025-08-24 21:14:54,2025-08-24 21:14:54
1040,70,1039,dropdown,buy_red_border_weapon_10001,Not needed,10001,0.00,,,,0,2,1,2025-08-24 21:14:54,2025-08-24 21:14:54
1041,70,1039,dropdown,buy_red_border_weapon_10002,Nullify Pulse Rifle,10002,0.00,,,,0,3,1,2025-08-24 21:14:54,2025-08-24 21:14:54
1042,70,1039,dropdown,buy_red_border_weapon_10003,Imminence SMG,10003,0.00,,,,0,4,1,2025-08-24 21:14:54,2025-08-24 21:14:54
1043,70,1039,dropdown,buy_red_border_weapon_10004,Non-Denouement Bow,10004,0.00,,,,0,5,1,2025-08-24 21:14:54,2025-08-24 21:14:54
1044,70,1039,dropdown,buy_red_border_weapon_10005,Critical Anomaly Sniper Rifle,10005,0.00,,,,0,6,1,2025-08-24 21:14:54,2025-08-24 21:14:54
1045,70,1039,dropdown,buy_red_border_weapon_10006,Forthcoming Deviance Glaive,10006,0.00,,,,0,7,1,2025-08-24 21:14:54,2025-08-24 21:14:54
1046,70,1039,dropdown,buy_red_border_weapon_10007,Summum Bonnum Sword,10007,0.00,,,,0,8,1,2025-08-24 21:14:54,2025-08-24 21:14:54
1047,70,,checkbox,choose_extras,Choose Extras,,0.00,,,,0,9,1,2025-08-24 21:14:54,2025-08-24 21:14:54
1048,70,1047,checkbox,choose_extras_5,Selfplay (Sherpa),5,2.50,,,,0,10,1,2025-08-24 21:14:54,2025-08-24 21:14:54
1049,70,1047,checkbox,choose_extras_10000,Contest Team,10000,2.00,,,,0,11,1,2025-08-24 21:14:54,2025-08-24 21:14:54
1050,70,1047,checkbox,choose_extras_1,Euphony Exotic Guaranteed,1,63.00,,,,0,12,1,2025-08-24 21:14:54,2025-08-24 21:14:54
1051,71,,dropdown,choose_a_class,Choose a Class,,0.00,,,,1,1,1,2025-08-24 21:15:11,2025-08-24 21:15:11
1052,71,1051,dropdown,choose_a_class_1,Titan,1,0.00,,,1,0,2,1,2025-08-24 21:15:11,2025-08-24 21:15:11
1053,71,1051,dropdown,choose_a_class_2,Warlock,2,0.00,,,,0,3,1,2025-08-24 21:15:11,2025-08-24 21:15:11
1054,71,1051,dropdown,choose_a_class_3,Hunter,3,0.00,,,,0,4,1,2025-08-24 21:15:11,2025-08-24 21:15:11
1055,71,,checkbox,additional_options,Additional Options,,0.00,,,,0,5,1,2025-08-24 21:15:11,2025-08-24 21:15:11
1056,71,1055,checkbox,additional_options_1,Full Set (15% Discount),1,33.00,,,,0,6,1,2025-08-24 21:15:11,2025-08-24 21:15:11
1057,71,1055,checkbox,additional_options_2,Promised Reunion Helm,2,8.00,,,,0,7,1,2025-08-24 21:15:11,2025-08-24 21:15:11
1058,71,1055,checkbox,additional_options_3,Promised Reunion Gauntlets,3,8.00,,,,0,8,1,2025-08-24 21:15:11,2025-08-24 21:15:11
1059,71,1055,checkbox,additional_options_4,Promised Reunion Plate,4,8.00,,,,0,9,1,2025-08-24 21:15:11,2025-08-24 21:15:11
1060,71,1055,checkbox,additional_options_5,Promised Reunion Greaves,5,8.00,,,,0,10,1,2025-08-24 21:15:11,2025-08-24 21:15:11
1061,71,1055,checkbox,additional_options_6,Promised Reunion Mark,6,8.00,,,,0,11,1,2025-08-24 21:15:11,2025-08-24 21:15:11
1062,71,,checkbox,choose_extras,Choose Extras,,0.00,,,,0,12,1,2025-08-24 21:15:14,2025-08-24 21:15:14
1063,71,1062,checkbox,choose_extras_7,High Stat Armor,7,0.36,,,,0,13,1,2025-08-24 21:15:14,2025-08-24 21:15:14
1064,72,,slider,sherpas,Sherpas,,0.00,,,,1,1,1,2025-08-24 21:15:33,2025-08-24 21:15:33
1065,72,1064,slider,sherpas_value,Sherpas,5,0.00,1,10,5,1,2,1,2025-08-24 21:15:33,2025-08-24 21:15:33
1066,73,,slider,random_rolls,Random Rolls,,0.00,,,,1,1,1,2025-08-24 21:15:47,2025-08-24 21:15:47
